bin,exam_exercise,animal,consult_idx,line,categories,n_categories
69e7704faaba882197211282,EX1,Isopp,0,L’alimentation actuelle d’Isopp entraîne un dépassement du besoin énergétique important ce qui peut expliquer son surpoids,,0
69e7704faaba882197211282,EX1,Isopp,0,Ses croquettes sont très denses énergétiquement,,0
69e7704faaba882197211282,EX1,Isopp,0,"Ainsi de façon à remplir son besoin énergétique et d’encourager sa satiété, je vous propose une nouvelle ration avec la gamme Satiety de Royal Canin avec la même quantité par jour : 300g",transition_alimentaire;satiete_appetit,2
69e7704faaba882197211282,EX1,Isopp,0,Ces croquettes sont bien moins denses énergétiquement et plus riche en protéines ce qui va encourager la sensation de satiété,satiete_appetit,1
69e7704faaba882197211282,EX1,Isopp,0,Vous pouvez également répartir sa ration sur plus de repas dans la journée et mettre en place une activité physique plus importante,activite_physique,1
69e7704faaba882197211282,EX1,Isopp,0,Pour le changement d’alimentation vous pouvez commencer par mélanger les 2 sortes de croquettes puis diminuer la portion des croquettes initiales sur quelque jours,preparation_recette,1
69e7704faaba882197211282,EX1,Isopp,0,Nous mettrons en place des visites de contrôle pour réaliser le suivi de cette perte de poids et ajuster si besoin les conseils évoqués précédemment,suivi_poids_et_clinique;objectif_poids,2
69e7704faaba882197211282,EX1,Isopp,0,"On vise une perte de poids allant de 0,5 à 2% du poids total par semaine",objectif_poids,1
69e7705e36566621a8d793b2,EX1,Isopp,0,"D'après l'analyse de la ration actuelle et de l'observation clinique d'Isopp on constate que son alimentation lui apporte trop d'energie, sa ration dépasse son besoin énergétique journalier par conséquent nous devons mettre en place une nouvelle alimentation",,0
69e7705e36566621a8d793b2,EX1,Isopp,0,Cette nouvelle alimentation doit être mise en place en effecuant une transition avec l'ancienne alimentation,transition_alimentaire,1
69e7705e36566621a8d793b2,EX1,Isopp,0,Un suivi de poids doit être réalisé toutes les 2 semaines,suivi_poids_et_clinique,1
69e7705e36566621a8d793b2,EX2,Mochi,0,"Cuire le poisson, le riz et les haricot à l'eau (ou à la vapeur), le riz doit être plus longtemps cuit que pour les humains",cuisson,1
69e7705e36566621a8d793b2,EX2,Mochi,0,Ajouter le Viti5 et l'huile de colza après cuisson,cuisson;ordre_ingredients;complementation_cmv,3
69e7705e36566621a8d793b2,EX2,Mochi,0,Diviser la ration en plusieurs repas dans la journée,distribution_repas,1
69e7705e36566621a8d793b2,EX2,Mochi,0,Effectuer un suivi de poids toutes les 2 semaines,suivi_poids_et_clinique,1
69e77062856a68218958e2dc,EX1,Isopp,0,"Faire une transition entre les 2 types de croquettes sur 6 jours : 2 jours à 75% des anciennes croquettes et 25 des nouvelles, puis 2 jours moitié moitié, et enfin 2 jours à 25% des anciennes croquettes et 75 des nouvelles",transition_alimentaire,1
69e77062856a68218958e2dc,EX1,Isopp,0,Faire un suivi de l'évolution de son poids,suivi_poids_et_clinique,1
69e77062856a68218958e2dc,EX2,Mochi,0,Cuire à l'eau le riz 2 fois plus longtemps que pour un humain. Faire une cuisson vapeur pour les courgettes et le colin,cuisson,1
69e7706936566621a8d793f0,EX1,Isoop,0,"effectuer une transition alimentaire sur 6 jours (1/3 nouvelles croquettes-2/3 anviennes croquettes pendant 2 joirs, 1/2-1/2 pendant 2 jours , 2/3 nouvelles croquettes-1/3 anciennes croquettes pendant 2 jours)",transition_alimentaire,1
69e7706936566621a8d793f0,EX1,Isoop,0,proposer l'alimentation dans une gamelle anti glouton ou dans des jeux afin d'augmenter le temps du repas,distribution_repas;activite_physique,2
69e7706936566621a8d793f0,EX1,Isoop,0,diviser la ration en 2 ou 3 repas répartis sur la journée,distribution_repas,1
69e7706936566621a8d793f0,EX1,Isoop,0,"contrôler le poids le mois qui suit, on devrait observer une perte de poids progressive jusqu'à atteindre 25 kg",suivi_poids_et_clinique;objectif_poids,2
69e7706936566621a8d793f0,EX2,Mochi,0,réaliser une transition alimentaire sur une semaine,transition_alimentaire,1
69e7706936566621a8d793f0,EX2,Mochi,0,cuire l'ensemble des aliments à la vapeur dans un autocuiseur,cuisson,1
69e7706e856a68218958e325,EX1,Isopp,0,Densité énergétique de l'aliment actuel trop élevée. La satiété n'est pas atteinte. Le chien prend du poids et est en surpoids,satiete_appetit,1
69e7706e856a68218958e325,EX1,Isopp,0,"Changement d'alimentation vers des croquettes moins denses énergétiquement, les Satiety de Royal Canin semblent adaptées",,0
69e7706e856a68218958e325,EX1,Isopp,0,Transition sur une à deux semaines petit à petit,transition_alimentaire,1
69e7706e856a68218958e325,EX2,Mochi,0,"Ration à éparpiller dans la journée, cuire le riz 2 fois plus longtemps que pour un humain, cuire la viande à l'eau ou dans un auto-cuiseur avec le riz. Faire la transition sur 6 jours",transition_alimentaire;cuisson,2
69e77074856a68218958e340,EX1,Isopp,0,"Transition alimentaire sur 5 jours : 80% anciennes croquettes /20% nouvelles, puis 60/40, 50/50, 40/60, 20/80",transition_alimentaire,1
69e77074856a68218958e340,EX1,Isopp,0,"Donner la ration en plusieurs fois, dans une gamelle anti-glouton",distribution_repas,1
69e77074856a68218958e340,EX1,Isopp,0,Disposer de l'eau fraiche à volonté,hydratation_eau,1
69e77074856a68218958e340,EX1,Isopp,0,Réaliser une activité physique (balade) au moins une fois par jour,activite_physique,1
69e77074856a68218958e340,EX1,Isopp,0,Réaliser des pesées de suivi toutes les 2 semaines,suivi_poids_et_clinique,1
69e77074856a68218958e340,EX2,Mochi,0,Suivi du poids 1 fois toutes les 2 semaines,suivi_poids_et_clinique,1
69e77074856a68218958e340,EX2,Mochi,0,Disposer de l'eau fraiche à volonté,hydratation_eau,1
69e77074856a68218958e340,EX2,Mochi,0,Cuire le poisson à l'eau ou à la vapeur,cuisson,1
69e77074856a68218958e340,EX2,Mochi,0,Cuire le riz à l'eau le double de temps que pour l'humain (cuisson type sushi),cuisson,1
69e77074856a68218958e340,EX2,Mochi,0,Ajouter l'huile de colza et le Vit'i 5 après la cuisson,cuisson;ordre_ingredients;complementation_cmv,3
69e77074856a68218958e340,EX2,Mochi,0,Séparer la ration en plusieurs repas sur une journée,distribution_repas,1
69e7707836566621a8d79459,EX1,Isopp,0,Faire une transition alimentaire,transition_alimentaire,1
69e7707836566621a8d79459,EX1,Isopp,0,Diviser la ration en 2 ou 3 repas dans la journée,distribution_repas,1
69e7707836566621a8d79459,EX1,Isopp,0,Suivi de poids dans 2 semaines pour vérifier l'objectif de perte de poids et ajuster la ration,suivi_poids_et_clinique;objectif_poids,2
69e7707836566621a8d79459,EX2,Mochi,0,Réaliser une transition alimentaire,transition_alimentaire,1
69e7707836566621a8d79459,EX2,Mochi,0,"Cuisson : à l'eau pour le riz et le poisson, cuire le riz deux fois plus longtemps que pour un humain,",cuisson,1
69e7707836566621a8d79459,EX2,Mochi,0,"Ajouter l'huile et les compléments après cuisson,",cuisson;ordre_ingredients;complementation_cmv,3
69e7707836566621a8d79459,EX2,Mochi,0,"Donner repas plusieurs fois dans la journée, à une température entre 25 et 30°C",distribution_repas,1
69e7707eaaba882197211370,EX1,Isopp,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e7707eaaba882197211370,EX1,Isopp,0,Suivi du poids toutes les semaines,suivi_poids_et_clinique,1
69e7707eaaba882197211370,EX1,Isopp,0,Utilisation du gamelle anti-glouton pour avoir une prise alimentaire plus longue et réduire la faim,distribution_repas;satiete_appetit,2
69e7707eaaba882197211370,EX2,Mochi,0,Faire une transition alimentaire sur 6 jours,transition_alimentaire,1
69e7707eaaba882197211370,EX2,Mochi,0,"Diviser les repas en plusieurs prises, réparties sur la journée",distribution_repas,1
69e7707eaaba882197211370,EX2,Mochi,0,"Cuisson : cuire le colin, le riz et les haricots à l'eau ( pour le riz, cuire deux fois plus longtemps que pour un humain )",cuisson,1
69e7707eaaba882197211370,EX2,Mochi,0,Faire un suivi du poids toutes les deux semaines,suivi_poids_et_clinique,1
69e7708c36566621a8d794ad,EX1,Isopp,0,Choix de l'aliment : diminution de la valeur énergétique (perte de poids) et augmentation de la quantité de protéines (satiété),objectif_poids;satiete_appetit,2
69e7708c36566621a8d794ad,EX1,Isopp,0,"Transition alimentaire sur minimum 6 jours, possibilité d'humidifer légèrement les croquettes pour augmenter l'appétence",transition_alimentaire,1
69e7708c36566621a8d794ad,EX1,Isopp,0,Répartir la ration sur 2-3 repas dans la journée (satiété),distribution_repas;satiete_appetit,2
69e7708c36566621a8d794ad,EX1,Isopp,0,Suivi du poids en consultation toutes les deux semaines jusqu'à stabilisation ou évolution du poids (ration à revoir le cas échéant),suivi_poids_et_clinique,1
69e7708c36566621a8d794ad,EX1,Isopp,0,"Le chien a une valeur sociale de l'aliment donc si réticences pendant la transition alimentaire, ne pas hésiter à donner un peu en main propre",transition_alimentaire,1
69e7708c36566621a8d794ad,EX1,Isopp,0,"Diversifier l'approche de la prise alimentaire en incluant des tapis de fouilles, gamelle anti-glouton",distribution_repas,1
69e7708c36566621a8d794ad,EX1,Isopp,0,(satiété + stimulation mentale),satiete_appetit,1
69e7708c36566621a8d794ad,EX2,Mochi,0,Transition alimentaire sur minimum 6 jours,transition_alimentaire,1
69e7708c36566621a8d794ad,EX2,Mochi,0,"Pour le poulet et le riz : cuisson à la vapeur et pour le riz, cuire 2x plus longtemps que pour un humain",cuisson,1
69e7708c36566621a8d794ad,EX2,Mochi,0,Rajouter ensuite l'huile de colza et le complément minéralo-vitaminé sur la ration cuite,cuisson;complementation_cmv,2
69e7708c36566621a8d794ad,EX2,Mochi,0,"Proposer le repas sur plusieurs portions réparties dans la journée (rythme du chat) entre 27°C-30°C environ, pour que cela ne brûle pas l'animal mais que cela ne cristallise pas non plus",distribution_repas,1
69e7708c36566621a8d794ad,EX2,Mochi,0,Suivi de poids au moins 2 fois par semaine jusqu'à stabilisation ou évolution du poids (ration à revoir le cas échéant),suivi_poids_et_clinique,1
69e7708c36566621a8d794ad,EX2,Mochi,0,"Si réticence aux légumes, introduire progressivement à hauteur d'une cuillière à café dans la ration et bien l'incorporer",transition_alimentaire,1
69e770a236566621a8d794fb,EX1,Isopp,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e770a236566621a8d794fb,EX1,Isopp,0,"Divisé les repas en plusieurs fois dans la journée, 2 à 3 repas",distribution_repas,1
69e770a236566621a8d794fb,EX1,Isopp,0,"Humidifié des croquettes si manque d'appétence, proposé les croquettes à la main",,0
69e770a236566621a8d794fb,EX1,Isopp,0,Mettre des enrichissements en place,,0
69e770a236566621a8d794fb,EX2,Mochi,0,cuisson colin et riz à l'eau (riz deux fois plus de temps que pour l'homme),cuisson,1
69e770a236566621a8d794fb,EX2,Mochi,0,transition alimentaire sur 6 jour,transition_alimentaire,1
69e770a236566621a8d794fb,EX2,Mochi,0,donner en plusieurs repas dans la journée,distribution_repas,1
69e770a236566621a8d794fb,EX2,Mochi,0,mettre en place des enrichissements et lui proposé la ration,,0
69e770a6aaba8821972113fd,EX1,,0,La ration actuelle d'Isopp est bien trop riche en énergie ce qui explique sa prise de poids dans les deux dernières années,objectif_poids;justification_clinique,2
69e770a6aaba8821972113fd,EX1,,0,"De plus, cette ration est basse en protéines ce qui explique qu'Isopp montre des signes de faim",satiete_appetit;justification_clinique,2
69e770a6aaba8821972113fd,EX1,,0,Pour lui permettre d'être rassasié tout en perdant du poids nous allons chercher un aliment plus riche en protéines pour atteindre une meilleure sasiété et avec une densité énergétique plus basse pour que la quantité de croquettes soit importantes et lui donne également une meilleure sensation de satiété,satiete_appetit;justification_clinique,2
69e770a6aaba8821972113fd,EX1,,0,Nous conseillerons alors les croquettes Satiety si vous souhaitez rester chez Royal Canin,,0
69e770a6aaba8821972113fd,EX1,,0,Ou Adult Neutered de Virbac si cela ne vous dérange pas de changer de marque car ces dernières présent un taux de protéines encore plus élevé,justification_clinique,1
69e770a6aaba8821972113fd,EX1,,0,"Enfin, si le chien réclame toujours, on peut rajouter des haricots verts dans sa gamelle pour lui donner l'impression de manger davantage sans que ce soit calorique",,0
69e770a6aaba8821972113fd,EX1,,0,/!\ Il faudra faire une transition alimentaire progressive pendant 1 à 2 semaines,transition_alimentaire,1
69e770b3856a68218958e438,EX1,Isopp,0,Faire une transition alimentaire sur 7 jours,transition_alimentaire,1
69e770b3856a68218958e438,EX1,Isopp,0,Diviser la ration en plusieurs repas au cours de la journée,distribution_repas,1
69e770b3856a68218958e438,EX1,Isopp,0,"Proposez la nourriture dans des jeux pour que le temps du repas soit plus long, pour qu'Isopp ressente plus la satiété",activite_physique;satiete_appetit,2
69e770b3856a68218958e438,EX2,Mochi,0,Bien cuire le riz (environ deux fois plus que pour les humains) pour qu'il soit bien digeste,cuisson,1
69e770b3856a68218958e438,EX2,Mochi,0,Cuire le poulet et les courgettes à la vapeur pour bien conserver les protéines,cuisson,1
69e770b3856a68218958e438,EX2,Mochi,0,Ajouter l'huile de colza et le viti5 après la cuisson de tous les aliments pour ne pas déteriorer leur qualité,cuisson;ordre_ingredients;complementation_cmv,3
69e770b3856a68218958e438,EX2,Mochi,0,"Servir le repas à environ 25-30°C, ni trop chaud (pour pas que Mochi se brule) ni trop froid pour pas que l'amidon cristallise",distribution_repas,1
69e770c0aaba88219721147a,EX1,Isopp,0,veiller à l'hydratation et au suivi régulier du poids pour adapter de nouveau la ration si nécessaire,suivi_poids_et_clinique;hydratation_eau,2
69e770c0aaba88219721147a,EX1,Isopp,0,diminution de la densité énergétique pour diminuer l'apport énergétique qui était trop élevé tout en comblant le problème de satiété par une alimentation plus riche en fibres et en protéines,objectif_poids;satiete_appetit,2
69e770c0aaba88219721147a,EX2,Mochi,0,Cuire le poulet à la vapeur et les haricots à la vapeur ou à l'eau,cuisson,1
69e770c0aaba88219721147a,EX2,Mochi,0,Veiller à un suivi régulier du poids et de l'état général pour adapter la ration si nécessaire,suivi_poids_et_clinique,1
69e770c536566621a8d7959c,EX1,Isopp,0,Transition alimentaire de 6 jours,transition_alimentaire,1
69e770c536566621a8d7959c,EX1,Isopp,0,Nécessaire d'avoir accès en permanence à de l'eau,,0
69e770c536566621a8d7959c,EX1,Isopp,0,Donner à plusieurs reprises dans la journée et pas d'un seul coup,,0
69e770c536566621a8d7959c,EX1,Isopp,0,Proposer de donner la nourriture sous forme de jeu afin de le stimuler ou via une gamelle antiglouton,distribution_repas;activite_physique,2
69e770c536566621a8d7959c,EX2,Mochi,0,Réaliser une transition alimentaire de 6 jours,transition_alimentaire,1
69e770c536566621a8d7959c,EX2,Mochi,0,Nécessaire d'avoir accès en permanence à de l'eau,,0
69e770c536566621a8d7959c,EX2,Mochi,0,Donner la quantité de la ration ménagère en plusieurs fois dans la journée,distribution_repas,1
69e770c536566621a8d7959c,EX2,Mochi,0,"Cuisson du colin, riz à l'eau (temps de cuisson plus long que pour les humains)",cuisson,1
69e770cb856a68218958e49b,EX1,Isopp,0,"faire une transition alimentaire, favoriser l'exercice pour conserver le poids idéal, donner plusieurs repas par jour pour limiter la faim, distribuer le repas dans des jouets",transition_alimentaire;distribution_repas;activite_physique;objectif_poids,4
69e770cb856a68218958e49b,EX2,Mochi,0,"cuire le riz et le poulet à l'eau (pour le riz : deux fois plus longtemps que pour les humains), faire une transition alimentaire, diviser la ration en petits repas à donner tout au long de la journée",transition_alimentaire;cuisson;distribution_repas,3
69e770e136566621a8d79617,EX1,Isopp,0,Réaliser une transition alimentaire sur 6 jours,transition_alimentaire,1
69e770e136566621a8d79617,EX1,Isopp,0,Diviser la ration en 2 ou 3 repas par jour,distribution_repas,1
69e770e136566621a8d79617,EX1,Isopp,0,Possibilité de donner les croquettes dans des jouets ou un tapis de fouille,enrichissement_environnement,1
69e770e136566621a8d79617,EX1,Isopp,0,Réaliser un suivi de poids régulier (toutes les semaines),suivi_poids_et_clinique,1
69e770e136566621a8d79617,EX2,Mochi,0,Réaliser une transition alimentaire sur 6 jours,transition_alimentaire,1
69e770e136566621a8d79617,EX2,Mochi,0,"Cuire le colin à l'eau, le riz à l'eau (double de temps de cuisson pour l'humain), puis ajouter le vit'i5, l'huile et les haricots verts dans la ration",cuisson;complementation_cmv,2
69e770e136566621a8d79617,EX2,Mochi,0,Diviser la ration en plusieurs petits repas au cours de la journée,distribution_repas,1
69e770e136566621a8d79617,EX2,Mochi,0,Réaliser un suivi du poids régulier,suivi_poids_et_clinique,1
69e770e336566621a8d7961e,EX1,Isopp,0,objectif perte de poids :,objectif_poids,1
69e770e336566621a8d7961e,EX1,Isopp,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e770e336566621a8d7961e,EX1,Isopp,0,découper les prises alimentaires (en plusieurs fois dans la journée),distribution_repas;morceaux_decoupe,2
69e770e336566621a8d7961e,EX1,Isopp,0,humidifier aliments pour appétence,preparation_recette,1
69e770e336566621a8d7961e,EX2,mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e770e7856a68218958e50f,EX1,,0,Utiliser une gamelle anti-gloutons pour la satiété,satiete_appetit,1
69e770e7856a68218958e50f,EX1,,0,Diviser la ration en plusieurs petits repas,distribution_repas,1
69e770e7856a68218958e50f,EX2,,0,fractionner la ratio en plusieurs repas pour favoriser la satiété,distribution_repas;satiete_appetit,2
69e770e7856a68218958e50f,EX2,,0,utiliser une gamelle anti-gloutons si nécéssaire,,0
69e770e7856a68218958e50f,EX2,,0,Ne pas complémenter en pâté et ne donner que la ration ménagère,,0
69e770e8856a68218958e514,Ex1,Issop,0,Faire transition alimentaire. Faire le suivi du poids (environ toute les 2 semaines). Donner le repas en plusieurs fois,transition_alimentaire;distribution_repas;suivi_poids_et_clinique,3
69e770e8856a68218958e514,Ex 2,Mochi,0,"Suivi du poids, transition alimentaire (6j). Cuisson riz et colin à l'eau (riz 2 fois plus logtemps que pour l'homme)",transition_alimentaire;cuisson;suivi_poids_et_clinique,3
69e770ef856a68218958e535,EX1,Isopp,0,"Isopp est inactif, castré, il a toujours faim et prend du poids",justification_clinique,1
69e770ef856a68218958e535,EX1,Isopp,0,"Pour pallier à cela, nous pouvons proposer à Isopp de passer sur la gamme Royal Canin Adult Large Dog",,0
69e770ef856a68218958e535,EX1,Isopp,0,"En effet, ces croquettes ont une densité énergétique plus faible par rapport à la gamme actuelle qui compose son alimentation",justification_clinique,1
69e770ef856a68218958e535,EX1,Isopp,0,"De plus, elles sont plus denses en protéines",,0
69e770ef856a68218958e535,EX1,Isopp,0,Les protéines et l'augmentation de la taille de la ration auront un effet satiétogène pour Isopp,,0
69e770ef856a68218958e535,EX1,Isopp,0,Conseils:,,0
69e770ef856a68218958e535,EX1,Isopp,0,Donner dans une gamelle anti-glouton 350g de croquettes Royal Canin Adult Large Dog par jours en 1 ou 2 repas. En réalisant préalablement une transition alimentaire sur 6 jours,transition_alimentaire;distribution_repas,2
69e770ef856a68218958e535,EX1,Isopp,0,Réaliser le suivi du poids et de l'appétit de l'animal,suivi_poids_et_clinique;satiete_appetit,2
69e770ef856a68218958e535,EX1,Isopp,0,Toujours laisser une gamelle d'eau propre à disposition,hydratation_eau,1
69e770ef856a68218958e535,EX2,Mochi,0,La ration ménagère adapté à Mochi est:,justification_clinique,1
69e770ef856a68218958e535,EX2,Mochi,0,40g de riz blanc cuit (à la vapeur pendant 2 fois plus de temps que pour une cuisson déstinée à l'humain),cuisson,1
69e770ef856a68218958e535,EX2,Mochi,0,30g de haricots vert très cuits à la vapeur,cuisson,1
69e770ef856a68218958e535,EX2,Mochi,0,70g de filet de cabillaud cuit à la vapeur,cuisson,1
69e770ef856a68218958e535,EX2,Mochi,0,4g d'huile de colza,,0
69e770ef856a68218958e535,EX2,Mochi,0,1 dosette de Vit'i 5 orange,complementation_cmv,1
69e770ef856a68218958e535,EX2,Mochi,0,Les aliments doivent être cuits à la vapeur (dans un cuiseur à riz par exemple) et la ration peut-être servie tiède,cuisson,1
69e770ef856a68218958e535,EX2,Mochi,0,"Cette ration pourra être divisée en plusieurs repas par jour, une transition alimentaire peut-être réalisée sur 6 jours mais n'est pas obligatoire",transition_alimentaire;distribution_repas,2
69e770ef856a68218958e535,EX2,Mochi,0,Un suivi de l'animal doit être réalisé,suivi_poids_et_clinique,1
69e770ef856a68218958e535,EX2,Mochi,0,Toujours laisser une gamelle d'eau propre à Mochi,hydratation_eau,1
69e770f036566621a8d7965b,EX1,Isopp,0,"Transition alimentaire sur 2 semaines environ, suivi du poids,proposer de l'exercice de recherche de croquettes pour faire un peu d'activité",transition_alimentaire;suivi_poids_et_clinique;activite_physique,3
69e770f036566621a8d7965b,EX2,Mochi,0,"Transition alimentaire, cuire le poulet et le riz à l'eau et cuire 2 fois plus longtemps que pour une cuisson pour humain, suivi du poids et de l'adaptation",transition_alimentaire;cuisson;suivi_poids_et_clinique,3
69e770f0aaba882197211565,EX1,Isopp,0,"problème de satiété + surpoids : Nouvelles croquettes moins denses énergétiquement : autant d'énergie mais pour une quantité plus élevée (estomac rempli) et croquettes contenant plus de protéines, satiétogènes",satiete_appetit,1
69e770f0aaba882197211565,EX1,Isopp,0,"Diminuer la dose, pour revenir à un poids de forme",,0
69e770f0aaba882197211565,EX1,Isopp,0,"réaliser un suivi du poids (pesée) toutes les semaines, revenir à la clinique si besoin",suivi_poids_et_clinique,1
69e770f0aaba882197211565,EX1,Isopp,0,Distribuer les 250g en plusieurs repas par jour,distribution_repas,1
69e770f0aaba882197211565,EX1,Isopp,0,Disposer des croquettes dans des jeux,activite_physique,1
69e770f0aaba882197211565,EX1,Isopp,0,Faire faire plus d'activité physique au chien,activite_physique,1
69e770f0aaba882197211565,EX1,Isopp,0,Eau à volonté,hydratation_eau,1
69e770f0aaba882197211565,EX1,Isopp,0,réaliser la transition alimentaire en douceur (sur 6 jours),transition_alimentaire,1
69e770f0aaba882197211565,EX2,Mochi,0,"Ration ménagère : colin, haricots apertisés (conserves), riz, huile de colza, vit'i5",complementation_cmv,1
69e770f0aaba882197211565,EX2,Mochi,0,Distribuer la ration en plusieurs fois par jour (le plus est le mieux),distribution_repas,1
69e770f0aaba882197211565,EX2,Mochi,0,"Cuire le riz et le colin à l'eau (cuire le riz 2 fois plus longtemps que pour un humain), dans un autocuiseur à riz si possible",cuisson,1
69e770f0aaba882197211565,EX2,Mochi,0,"Réaliser un suivi du poids toutes les 2 semaines, vérifier que la ration convient au chat, revenir à la clinique si besoin. Placer la nourriture dans des jeux pour plus d'activité",suivi_poids_et_clinique;activite_physique,2
69e770f0aaba882197211565,EX2,Mochi,0,Réaliser la transition alimentaire en douceur (sur 6 jours environ),transition_alimentaire,1
69e770fc36566621a8d79687,EX1,isopp,0,"réaliser une transition alimentaire,",transition_alimentaire,1
69e770fc36566621a8d79687,EX1,isopp,0,"faire un suivi du poids environ toute les deux semaines,",suivi_poids_et_clinique,1
69e770fc36566621a8d79687,EX1,isopp,0,séparer la ration en plusieurs repas par jour,distribution_repas,1
69e770fc36566621a8d79687,EX2,mochi,0,conseil de cuisson: cuire le poulet à l'eau et le riz à l'eau (double de durée que pour humain),cuisson,1
69e770fc36566621a8d79687,EX2,mochi,0,suivre le poids de l'animal toute les deux semaines,suivi_poids_et_clinique,1
69e770fc36566621a8d79687,EX2,mochi,0,faire une transition alimentaire,transition_alimentaire,1
69e770fc36566621a8d79687,EX2,mochi,0,diviser les repas et le distribuer en plusieurs fois tout le long de la journée,distribution_repas,1
69e770fc856a68218958e576,EX1,Isopp,0,Transition alimentaire de 6 jours,transition_alimentaire,1
69e770fc856a68218958e576,EX1,Isopp,0,Suivre le poids à la clinique toutes les 2 semaines,suivi_poids_et_clinique,1
69e770fc856a68218958e576,EX1,Isopp,0,"Diviser la ration en plusieurs prises dans la journée, avec des jeux tels que des tapis de fouilles, gamelle anti-glouton",distribution_repas;activite_physique,2
69e770fc856a68218958e576,EX2,Mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e770fc856a68218958e576,EX2,Mochi,0,Cuisson de la ration : faire cuire à l'eau le riz et le poulet (faire cuire le riz 2 fois plus longtemps que le temps humain),cuisson,1
69e770fc856a68218958e576,EX2,Mochi,0,Diviser la ration alimentaire plusieurs fois dans la journée,distribution_repas,1
69e770fc856a68218958e576,EX2,Mochi,0,Suivre le poids tous les 2 semaines en revenant à la clinique,suivi_poids_et_clinique,1
69e770fe36566621a8d79693,EX1,Isopp,0,"La ration actuelle n’est pas adapté à Isopp, elle est trop riche et a une teneur en protéines trop faible, ce qui fait qu’il a toujours faim",justification_clinique,1
69e770fe36566621a8d79693,EX1,Isopp,0,Nous proposons donc de passer sur une ration Adult Neuteured Virbac avec 225g/jour,justification_clinique,1
69e770fe36566621a8d79693,EX1,Isopp,0,Cette ration est beaucoup moins calorique et plus satietaire ce qui devrait lui faire perdre du poids et réduire sa faim,,0
69e770fe36566621a8d79693,EX1,Isopp,0,Il faut effectuer une transition sur 6 jours entre les deux aliment,transition_alimentaire,1
69e770fe36566621a8d79693,EX1,Isopp,0,Un suivi du poids toutes les 2 semaines est conseillé,suivi_poids_et_clinique,1
69e770fe36566621a8d79693,EX1,Isopp,0,Mettre en rapport social pour encourager Isopp à manger si possible,,0
69e770fe36566621a8d79693,EX2,Mochi,0,Passage à une ration ménagère,transition_alimentaire,1
69e770fe36566621a8d79693,EX2,Mochi,0,Cuire le colin à l’eau ou vapeur,cuisson,1
69e770fe36566621a8d79693,EX2,Mochi,0,Cuire le riz à l’eau,cuisson,1
69e770fe36566621a8d79693,EX2,Mochi,0,Haricot APPERTISÉ (apport en sel),,0
69e770fe36566621a8d79693,EX2,Mochi,0,Transition alimentaire sur 6 jours,transition_alimentaire,1
69e770fe36566621a8d79693,EX2,Mochi,0,Faire attention au tri,,0
69e770fe36566621a8d79693,EX2,Mochi,0,Suivi du poids idéalement toutes les 2 semaines,suivi_poids_et_clinique,1
69e77103aaba8821972115c7,EX1,Isopp,0,Faire une transition alimentaire sur une semaine,transition_alimentaire,1
69e77103aaba8821972115c7,EX1,Isopp,0,Donner ses repas en plusieurs fois (3 par jour),distribution_repas,1
69e77103aaba8821972115c7,EX1,Isopp,0,Le peser toutes les deux semaines,suivi_poids_et_clinique,1
69e77103aaba8821972115c7,EX1,Isopp,0,Faire un suivi,suivi_poids_et_clinique,1
69e77103aaba8821972115c7,EX1,Isopp,0,Augmenter petit à petit son activité physique pour éviter de continuer à prendre du poids,activite_physique,1
69e77103aaba8821972115c7,EX2,Mochi,0,Faire une transition alimentaire sur une semaine,transition_alimentaire,1
69e77103aaba8821972115c7,EX2,Mochi,0,Faire cuire les aliments à l’eau (cuisson riz deux fois plus longue que pour nous),cuisson,1
69e77103aaba8821972115c7,EX2,Mochi,0,Diviser les repas et les donner en plusieurs fois,distribution_repas,1
69e77103aaba8821972115c7,EX2,Mochi,0,"Peser Mochi toutes les deux semaines, faire un suivi",suivi_poids_et_clinique,1
69e7710c36566621a8d796d3,EX1,Isopp,0,Diviser la ration de Isopp en 3 repas par jour afin de favoriser la satiété,distribution_repas;satiete_appetit,2
69e7710c36566621a8d796d3,EX1,Isopp,0,Faire un contrôle du poids toutes les 2 semaines ainsi qu'une consultation de contrôle pour vérifier l'état de santé de Isopp et la NEC,suivi_poids_et_clinique,1
69e7710c36566621a8d796d3,EX1,Isopp,0,Réaliser une transition alimentaire,transition_alimentaire,1
69e7710c36566621a8d796d3,EX1,Isopp,0,Mettre en place une gamelle anti-glouton pour favoriser le temps des repas,distribution_repas,1
69e7710c36566621a8d796d3,EX1,Isopp,0,"Une alimentation humide pourra éventuellement être envisagée pour favoriser la satiété, à discuter pour une question de budget",satiete_appetit,1
69e7710c36566621a8d796d3,EX1,Isopp,0,Augmenter le temps d'exercice pour Isopp en y allant progressivement,activite_physique,1
69e7710c36566621a8d796d3,EX2,Mochi,0,"Cuire le colin et le riz à l'eau, avec une durée de cuisson pour le riz deux fois plus importante que pour les humains",cuisson,1
