bin,exam_exercise,animal,consult_idx,n_lines,categories_detected,activite_physique,aspects_sociaux,complementation_cmv,cuisson,distribution_repas,enrichissement_environnement,hydratation_eau,interdits_aliments,justification_clinique,morceaux_decoupe,objectif_poids,ordre_ingredients,preparation_recette,satiete_appetit,suivi_poids_et_clinique,transition_alimentaire,text
69e770a236566621a8d794fb,EX1,Isopp,0,4,distribution_repas;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Transition alimentaire sur 6 jours
Divisé les repas en plusieurs fois dans la journée, 2 à 3 repas 
Humidifié des croquettes si manque d'appétence, proposé les croquettes à la main. 
Mettre des enrichissements en place"
69e770a236566621a8d794fb,EX2,Mochi,0,4,cuisson;distribution_repas;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"cuisson colin et riz à l'eau (riz deux fois plus de temps que pour l'homme)
transition alimentaire sur 6 jour
donner en plusieurs repas dans la journée 
mettre en place des enrichissements et lui proposé la ration."
69e770a6aaba8821972113fd,EX1,,0,7,justification_clinique;objectif_poids;satiete_appetit;transition_alimentaire,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,"La ration actuelle d'Isopp est bien trop riche en énergie ce qui explique sa prise de poids dans les deux dernières années. De plus, cette ration est basse en protéines ce qui explique qu'Isopp montre des signes de faim.
Pour lui permettre d'être rassasié tout en perdant du poids nous allons chercher un aliment plus riche en protéines pour atteindre une meilleure sasiété et avec une densité énergétique plus basse pour que la quantité de croquettes soit importantes et lui donne également une meilleure sensation de satiété. 
Nous conseillerons alors les croquettes Satiety si vous souhaitez rester chez Royal Canin. Ou Adult Neutered de Virbac si cela ne vous dérange pas de changer de marque car ces dernières présent un taux de protéines encore plus élevé.
Enfin, si le chien réclame toujours, on peut rajouter des haricots verts dans sa gamelle pour lui donner l'impression de manger davantage sans que ce soit calorique.
/!\ Il faudra faire une transition alimentaire progressive pendant 1 à 2 semaines"
69e770b3856a68218958e438,EX1,Isopp,0,3,activite_physique;distribution_repas;satiete_appetit;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Faire une transition alimentaire sur 7 jours.
Diviser la ration en plusieurs repas au cours de la journée.
Proposez la nourriture dans des jeux pour que le temps du repas soit plus long, pour qu'Isopp ressente plus la satiété."
69e770b3856a68218958e438,EX2,Mochi,0,4,complementation_cmv;cuisson;distribution_repas;ordre_ingredients,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"Bien cuire le riz (environ deux fois plus que pour les humains) pour qu'il soit bien digeste.
Cuire le poulet et les courgettes à la vapeur pour bien conserver les protéines.
Ajouter l'huile de colza et le viti5 après la cuisson de tous les aliments pour ne pas déteriorer leur qualité.
Servir le repas à environ 25-30°C, ni trop chaud (pour pas que Mochi se brule) ni trop froid pour pas que l'amidon cristallise."
69e770c0aaba88219721147a,EX1,Isopp,0,2,hydratation_eau;objectif_poids;satiete_appetit;suivi_poids_et_clinique,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,"veiller à l'hydratation et au suivi régulier du poids pour adapter de nouveau la ration si nécessaire 
diminution de la densité énergétique pour diminuer l'apport énergétique qui était trop élevé tout en comblant le problème de satiété par une alimentation plus riche en fibres et en protéines"
69e770c0aaba88219721147a,EX2,Mochi,0,2,cuisson;suivi_poids_et_clinique,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Cuire le poulet à la vapeur et les haricots à la vapeur ou à l'eau.
Veiller à un suivi régulier du poids et de l'état général pour adapter la ration si nécessaire"
69e770c536566621a8d7959c,EX1,Isopp,0,4,activite_physique;distribution_repas;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Transition alimentaire de 6 jours
Nécessaire d'avoir accès en permanence à de l'eau 
Donner à plusieurs reprises dans la journée et pas d'un seul coup 
Proposer de donner la nourriture sous forme de jeu afin de le stimuler ou via une gamelle antiglouton"
69e770c536566621a8d7959c,EX2,Mochi,0,4,cuisson;distribution_repas;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Réaliser une transition alimentaire de 6 jours
Nécessaire d'avoir accès en permanence à de l'eau 
Donner la quantité de la ration ménagère en plusieurs fois dans la journée
Cuisson du colin, riz à l'eau (temps de cuisson plus long que pour les humains)"
69e770cb856a68218958e49b,EX1,Isopp,0,1,activite_physique;distribution_repas;objectif_poids;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"faire une transition alimentaire, favoriser l'exercice pour conserver le poids idéal, donner plusieurs repas par jour pour limiter la faim, distribuer le repas dans des jouets"
69e770cb856a68218958e49b,EX2,Mochi,0,1,cuisson;distribution_repas;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"cuire le riz et le poulet à l'eau (pour le riz : deux fois plus longtemps que pour les humains), faire une transition alimentaire, diviser la ration en petits repas à donner tout au long de la journée"
69e770e136566621a8d79617,EX1,Isopp,0,4,distribution_repas;enrichissement_environnement;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire sur 6 jours.
Diviser la ration en 2 ou 3 repas par jour.
Possibilité de donner les croquettes dans des jouets ou un tapis de fouille.
Réaliser un suivi de poids régulier (toutes les semaines)."
69e770e136566621a8d79617,EX2,Mochi,0,4,complementation_cmv;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"Réaliser une transition alimentaire sur 6 jours.
Cuire le colin à l'eau, le riz à l'eau (double de temps de cuisson pour l'humain), puis ajouter le vit'i5, l'huile et les haricots verts dans la ration.
Diviser la ration en plusieurs petits repas au cours de la journée.
Réaliser un suivi du poids régulier."
69e770e336566621a8d7961e,EX1,Isopp,0,4,distribution_repas;morceaux_decoupe;objectif_poids;preparation_recette;transition_alimentaire,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,"objectif perte de poids : 
Transition alimentaire sur 6 jours

découper les prises alimentaires (en plusieurs fois dans la journée)

humidifier aliments pour appétence"
69e770e336566621a8d7961e,EX2,mochi,0,1,transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Transition alimentaire sur 6 jours
69e770e7856a68218958e50f,EX1,,0,2,distribution_repas;satiete_appetit,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"-Utiliser une gamelle anti-gloutons pour la satiété 
-Diviser la ration en plusieurs petits repas"
69e770e7856a68218958e50f,EX2,,0,3,distribution_repas;satiete_appetit,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"-fractionner la ratio en plusieurs repas pour favoriser la satiété 
-utiliser une gamelle anti-gloutons si nécéssaire 
-Ne pas complémenter en pâté et ne donner que la ration ménagère"
69e770e8856a68218958e514,Ex1,Issop,0,1,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Faire transition alimentaire. Faire le suivi du poids (environ toute les 2 semaines). Donner le repas en plusieurs fois.
69e770e8856a68218958e514,Ex 2,Mochi,0,1,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Suivi du poids, transition alimentaire (6j). Cuisson riz et colin à l'eau (riz 2 fois plus logtemps que pour l'homme)"
69e770ef856a68218958e535,EX1,Isopp,0,9,distribution_repas;hydratation_eau;justification_clinique;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,"Isopp est inactif, castré, il a toujours faim et prend du poids. Pour pallier à cela, nous pouvons proposer à Isopp de passer sur la gamme Royal Canin Adult Large Dog. En effet, ces croquettes ont une densité énergétique plus faible par rapport à la gamme actuelle qui compose son alimentation. De plus, elles sont plus denses en protéines. Les protéines et l'augmentation de la taille de la ration auront un effet satiétogène pour Isopp.

Conseils: 
Donner dans une gamelle anti-glouton 350g de croquettes Royal Canin Adult Large Dog par jours en 1 ou 2 repas. En réalisant préalablement une transition alimentaire sur 6 jours.
Réaliser le suivi du poids et de l'appétit de l'animal.
Toujours laisser une gamelle d'eau propre à disposition."
69e770ef856a68218958e535,EX2,Mochi,0,10,complementation_cmv;cuisson;distribution_repas;hydratation_eau;justification_clinique;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,"La ration ménagère adapté à Mochi est:
-40g de riz blanc cuit (à la vapeur pendant 2 fois plus de temps que pour une cuisson déstinée à l'humain)
-30g de haricots vert très cuits à la vapeur 
-70g de filet de cabillaud cuit à la vapeur
-4g d'huile de colza 
-1 dosette de Vit'i 5 orange 

Les aliments doivent être cuits à la vapeur (dans un cuiseur à riz par exemple) et la ration peut-être servie tiède. 
Cette ration pourra être divisée en plusieurs repas par jour, une transition alimentaire peut-être réalisée sur 6 jours mais n'est pas obligatoire.
Un suivi de l'animal doit être réalisé.
Toujours laisser une gamelle d'eau propre à Mochi."
69e770f036566621a8d7965b,EX1,Isopp,0,1,activite_physique;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Transition alimentaire sur 2 semaines environ, suivi du poids,proposer de l'exercice de recherche de croquettes pour faire un peu d'activité"
69e770f036566621a8d7965b,EX2,Mochi,0,1,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Transition alimentaire, cuire le poulet et le riz à l'eau et cuire 2 fois plus longtemps que pour une cuisson pour humain, suivi du poids et de l'adaptation"
69e770f0aaba882197211565,EX1,Isopp,0,8,activite_physique;distribution_repas;hydratation_eau;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,"- problème de satiété + surpoids : Nouvelles croquettes moins denses énergétiquement : autant d'énergie mais pour une quantité plus élevée (estomac rempli) et croquettes contenant plus de protéines, satiétogènes. Diminuer la dose, pour revenir à un poids de forme.
- réaliser un suivi du poids (pesée) toutes les semaines, revenir à la clinique si besoin. Distribuer les 250g en plusieurs repas par jour. Disposer des croquettes dans des jeux. Faire faire plus d'activité physique au chien. Eau à volonté. 
- réaliser la transition alimentaire en douceur (sur 6 jours)"
69e770f0aaba882197211565,EX2,Mochi,0,5,activite_physique;complementation_cmv;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"- Ration ménagère : colin, haricots apertisés (conserves), riz, huile de colza, vit'i5
- Distribuer la ration en plusieurs fois par jour (le plus est le mieux)
- Cuire le riz et le colin à l'eau (cuire le riz 2 fois plus longtemps que pour un humain), dans un autocuiseur à riz si possible. 
- Réaliser un suivi du poids toutes les 2 semaines, vérifier que la ration convient au chat, revenir à la clinique si besoin. Placer la nourriture dans des jeux pour plus d'activité.
- Réaliser la transition alimentaire en douceur (sur 6 jours environ)"
69e770fc36566621a8d79687,EX1,isopp,0,3,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"réaliser une transition alimentaire, 
faire un suivi du poids environ toute les deux semaines, 
séparer la ration en plusieurs repas par jour"
69e770fc36566621a8d79687,EX2,mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"conseil de cuisson: cuire le poulet à l'eau et le riz à l'eau (double de durée que pour humain) 
suivre le poids de l'animal toute les deux semaines 
faire une transition alimentaire 
diviser les repas et le distribuer en plusieurs fois tout le long de la journée"
69e770fc856a68218958e576,EX1,Isopp,0,3,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Transition alimentaire de 6 jours
Suivre le poids à la clinique toutes les 2 semaines
Diviser la ration en plusieurs prises dans la journée, avec des jeux tels que des tapis de fouilles, gamelle anti-glouton"
69e770fc856a68218958e576,EX2,Mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Transition alimentaire sur 6 jours
Cuisson de la ration : faire cuire à l'eau le riz et le poulet (faire cuire le riz 2 fois plus longtemps que le temps humain)
Diviser la ration alimentaire plusieurs fois dans la journée
Suivre le poids tous les 2 semaines en revenant à la clinique"
69e770fe36566621a8d79693,EX1,Isopp,0,6,justification_clinique;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"La ration actuelle n’est pas adapté à Isopp, elle est trop riche et a une teneur en protéines trop faible, ce qui fait qu’il a toujours faim. Nous proposons donc de passer sur une ration Adult Neuteured Virbac avec 225g/jour. Cette ration est beaucoup moins calorique et plus satietaire ce qui devrait lui faire perdre du poids et réduire sa faim.
Il faut effectuer une transition sur 6 jours entre les deux aliment
Un suivi du poids toutes les 2 semaines est conseillé
Mettre en rapport social pour encourager Isopp à manger si possible"
69e770fe36566621a8d79693,EX2,Mochi,0,7,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Passage à une ration ménagère 
Cuire le colin à l’eau ou vapeur
Cuire le riz à l’eau 
Haricot APPERTISÉ (apport en sel)
Transition alimentaire sur 6 jours
Faire attention au tri
Suivi du poids idéalement toutes les 2 semaines"
69e77103aaba8821972115c7,EX1,Isopp,0,5,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Faire une transition alimentaire sur une semaine. Donner ses repas en plusieurs fois (3 par jour). Le peser toutes les deux semaines. Faire un suivi. Augmenter petit à petit son activité physique pour éviter de continuer à prendre du poids.
69e77103aaba8821972115c7,EX2,Mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire sur une semaine. Faire cuire les aliments à l’eau (cuisson riz deux fois plus longue que pour nous). Diviser les repas et les donner en plusieurs fois. Peser Mochi toutes les deux semaines, faire un suivi."
69e7710c36566621a8d796d3,EX1,Isopp,0,6,activite_physique;distribution_repas;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"Diviser la ration de Isopp en 3 repas par jour afin de favoriser la satiété.
Faire un contrôle du poids toutes les 2 semaines ainsi qu'une consultation de contrôle pour vérifier l'état de santé de Isopp et la NEC.
Réaliser une transition alimentaire. 
Mettre en place une gamelle anti-glouton pour favoriser le temps des repas. 
Une alimentation humide pourra éventuellement être envisagée pour favoriser la satiété, à discuter pour une question de budget. 
Augmenter le temps d'exercice pour Isopp en y allant progressivement."
69e7710c36566621a8d796d3,EX2,Mochi,0,6,activite_physique;complementation_cmv;cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"Cuire le colin et le riz à l'eau, avec une durée de cuisson pour le riz deux fois plus importante que pour les humains.
Ajouter l'huile et le complément minéralo-vitaminé (vit'i5) à la toute fin de la préparation, après la cuisson. 
Réaliser une transition alimentaire. 
Fractionner les repas en 3 si possible.
Contrôle du poids toutes les 2 semaines au départ. 
Eventuellement ajouter des croquettes à la ration pour pouvoir mettre en place des jeux (consultation de nutrition nécessaire pour l'élaboration d'une nouvelle ration : ration ménagère + croquettes)"
69e7710e36566621a8d796dd,EX1,Isopp,0,4,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition alimentaire sur 6 jours
Utiliser une gamelle anti-glouton
faire plusieurs repas
Suivis de poids chaque semaine"
69e7710e36566621a8d796dd,EX2,Mochi,0,1,cuisson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Cuire le poulet , les courgettes et le riz a l'eau"
69e77127856a68218958e632,EX1,Isopp,0,1,suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Transition alimentaire de 6 jours, séparation des repas en 2 voir 3 fois par jour, favoriser les prises sociales et faire un suivi du poids."
69e77127856a68218958e632,EX2,Mochi,0,1,cuisson;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Cuisson : cuire le riz (2 fois plus longtemps que pour les humains) et le colin. Réaliser une transition alimentaire et un suivi clinique du poids.
69e77140856a68218958e694,EX1,Isopp,0,4,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Effectuer une transition alimentaire
Effectuer un suivi du poids
Utiliser des jeux et des gamelles anti-gloutons
Distribuer le repas en 3 fois dans la journée"
69e77140856a68218958e694,EX2,Mochi,0,6,complementation_cmv;cuisson;distribution_repas;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,"Effectuer une transition alimentaire
Effectuer un suivi du poids
Cuire le riz, le poisson et les haricots dans l'eau (ou dans un cuiseur à riz) et cuire le riz deux fois plus longtemps que pour un humain
Ajouter l'huile et le Vit'i5 après la cuisson
Distribuer le repas en plusieurs fois le long de la journée
Distribuer le repas chaud (30°C)"
69e7714d856a68218958e6d7,EX1,Isopp,0,3,activite_physique;distribution_repas;suivi_poids_et_clinique,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"-Faire un suivi de poids toutes les 2 semaines (perte de 0,5 à 2% du poids par semaine) et un suivi vétérinaire régulier
-Donner la ration journalière en 3 repas
-Gamelle anti-glouton/jeu de fouille"
69e7714d856a68218958e6d7,EX2,Mochi,0,3,complementation_cmv;cuisson;distribution_repas;ordre_ingredients,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"-cuir à l'eau et cuir le riz 2x plus que pour consommation humaine.
-rajouter huile, et vit'i5 après cuisson.
-Donner en plusieurs repas."
69e77154aaba88219721172e,EX1,Isopp,0,4,activite_physique;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Transition alimentaire sur 1 semaine environ 
répartir la ration en plusieurs repas (2 ou 3)
Ne pas hésiter à réaliser une prise alimentaire à travers des jeux ou autres méthodes sociales.
Surveiller le poids de l'animal"
69e77154aaba88219721172e,EX2,Mochi,0,5,complementation_cmv;cuisson;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,"Légumes et colin cuits à la vapeur 
Faire bien cuire le riz (2 fois le temps conseillé pour un humain) si possibile dans un cuiseur spécialisé pour le riz 
Ajouter les minéraux et l'huile après la cuisson 
Effectuer une transition alimentaire sur environ 1 semaine 
Contôler le poids de l'animal au cours des prochains mois (le peser régulièrement)"
69e7715536566621a8d7982f,EX1,Isopp,0,3,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Séparer en plusieurs repas, utiliser une gamelle anti-glouton 
Réaliser une transition alimentaire sur 6 jours avec les anciennes croquettes
Effectuer un suivi du poids"
69e7715536566621a8d7982f,EX2,Mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Conseils de cuisson : cuire le riz et le colin à la vapeur/cuiseur à riz, laisser 2 fois plus de temps que pour les humains
Effectuer une transition alimentaire sur 6 jours
Répartir la préparation en plusieurs repas de petite quantité sur la journée
Faire un suivi régulier du poids afin de pouvoir ajuster la ration (1 fois par semaine)"
69e77155856a68218958e71c,EX1,Isopp,0,3,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Transition alimentaire sur 6 jours
Suivi du poids toutes les deux semaines minimum
Ne pas hésiter à diviser les repas"
69e77155856a68218958e71c,EX2,Mochi,0,4,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Transition alimentaire sur 6 jours
Suivi du poids toutes les deux semaines 
Diviser la ration en plusieurs repas
Cuire les aliments : riz, truite et haricot"
69e7715836566621a8d7986a,EX1,Isopp,0,4,activite_physique;distribution_repas;suivi_poids_et_clinique,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Commencer en diminuant l'apport de 20% soit 240g de croquettes par jour en utilisant une gamelle anti-glouton.
Distribuer la ration en au moins deux repas, trois si possible. 
Essayer d'augmenter l'activité physique avec plus de sorties journalières/ des sorties plus longues/ des jouets. 

Suivi régulier, fixer un rendez-vous dans 15 jours pour ajuster la ration en fonction de l'évolution du poids."
69e7715836566621a8d7986a,EX2,Mochi,0,2,distribution_repas;suivi_poids_et_clinique,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Diviser la ration en plusieurs repas dans la journée.
Suivi régulier, prévoir un rendez-vous dans quelques semaines pour ajuster la ration si besoin."
69e77158856a68218958e74b,EX2,Mochi,0,5,cuisson;distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Faire cuire le riz et le colin à l'eau
Faire cuire le riz 2 fois la durée annoncée pour un humain
Faire la transition alimentaire en 6 jours
Répartir les repas dans la journée
Consultation de suivi du poids toutes les deux semaines"
69e77158856a68218958e74b,EX1,Isopp,0,3,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Réaliser un suivi du poids toutes les semaines
Faire la transition alimentaire en 6jours
Diviser les repas et mettre en place une gamelle anti-glouton"
69e7715936566621a8d7987b,EX2,Mochi ,0,8,activite_physique;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Suivi du besoin énergétique (revoir l'animal dans 2 semaines). 

Transition alimentaire sur 6 jours : 
- 2j : 3/4 de l'ancienne ration - 1/4 de la nouvelle
- 2j : 1/2 de chaque
- 2j : 1/4 de l'ancienne - 3/4 de la nouvelle 

Possibilité de cacher de la nourriture dans des jouets pour stimuler la curiosité et l'activité du chat."
69e7715936566621a8d7987b,EX1,Isopp,0,9,activite_physique;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"Problème de satiété : passage sur un aliment humide + sec. 

Transition alimentaire sur 6 jours : 
- 2j : 3/4 de l'ancienne ration - 1/4 de la nouvelle 
- 2j : 1/2 de chaques 
- 2j : 1/4 de l'ancienne - 3/4 de la nouvelle 

Suivi du besoin énergétique et du poids (revoir l'animal dans 2 semaines). 

Augmenter l'activité physique."
69e7715b36566621a8d7988f,EX1,Isopp,0,2,justification_clinique;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"La ration actuelle présente une trop grande couverture pour Isopp (d'où certainement son surpoids), de plus il y une carence en proteines (or elles présentent un effet satiétogène) et trop de calcium mais le rapport phospho/calcique est bon. Pour les conseils : faire une transition alimentaire et un suivi régulier du poids (toutes les semaines)"
69e7715b36566621a8d7988f,EX2,Mochi,0,1,cuisson;transition_alimentaire,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Il faut réaliser une transition alimentaire sur 5jours, faire un suvi de poids régulier (toutes les semaines), pour la cuisson des aliments de la ration : colin à la vapeur ou à l'eau, le riz à l'eau (2 fois plus de temps que pour l'homme)."
69e7715baaba8821972117a2,EX1,Isopp,0,5,distribution_repas;suivi_poids_et_clinique;transition_alimentaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Faire une transition allimentaire progressive (6 jours)
Diviser la ration en plusieurs repas (2 ou 3)
Mettre une gamelle antiglouton ou des tapis de fouilles pour alonger le temps de prise allimentaire
Faire un suivie (clinique)
Peser toute les semaine ou toute les deux semaines"
69e7715baaba8821972117a2,EX2,Mochi,0,4,cuisson;distribution_repas;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Faire une transition alimentaire courte (3 jours)
Faire un suivie
Diviser la portion en plusieurs repas
Cuire le riz (deux fois plus longtemps que pour nous) et le poisson (bien cuit) dans de leau non salée ou au cuiseur à riz"
69e7715d36566621a8d79899,EX1,Isopp,1,18,activite_physique;distribution_repas;justification_clinique;objectif_poids;satiete_appetit;suivi_poids_et_clinique;transition_alimentaire,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,"Isopp est en surpoids et nous voulons prévoir un plan de perte de poids. Il a également souvent faim, élément à prendre en compte dans le choix de l'aliment.

Nous proposons un aliment complet sec. Les critères de ce choix sont : 
- Densité énergétique faible pour qu'Isopp continue de manger en quantité suffisante pour atteindre la satiété tout en limitant l'apport énergétique.
- Teneur en protéines la plus élevée possible parmi les aliments restants à faible densité énergertique pour induire la satiété.

Pour établir la quantité d'aliment à distribuer nous avons réduit le coefficient d'ajustement de 10% pour lutter contre le surpoids. Dans la mise en place d'un tel plan de perte de poids, le suivi de l'animal est primordial. Il vous est ainsi demander de prendre le poids de l'animal toutes les semaines et de suivre son évolution afin de savoir s'il faut ou non toucher à la ration. Une visite de contrôle est également à prévoir pour réaliser le suivi de l'animal.

Voici quelques conseils pour accompagner ce plan de perte de poids :
- Réaliser une transition alimentaire sur 6 jours pour que le chien s'adapte à son nouvel aliment (2 jours 75/25 - 2 jours 50/50 - 2 jours 25/75)
- Séparer la ration en 2 repas
- Laissez de l'eau à disposition
- On peut améliorer l'appétence de la ration en l'humidifiant
- Prévoir une gamelle anti-glouton
- Enrichir le milieu de vie de l'animal pour favoriser l'activité physique

Rappel important : suivre l'évolution du poids et prévoir une visite de contrôle."
69e7715d36566621a8d79899,EX2,Mochi,0,8,complementation_cmv;cuisson;distribution_repas;hydratation_eau;suivi_poids_et_clinique,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,"Nous joignons à l'ordonnance la ration ménagère proposée. 

Voici quelques recommendations à suivre pour Mochi :
- Veillez à l'hydratation
- Répartir la ration sur 10-20 repas dans la journée
- Faire cuire le colin, le riz et les haricots à l'eau
- Pour le riz : le faire cuire deux fois plus longtemps ou le faire cuire à l'autocuiseur à riz en mode sushi
- Ne pas faire cuire l'huile et le comlément minéralo-vitaminé, les rajouter après.
- Suivre l'évolution du poids de Mochi."
69e7715e36566621a8d798a6,EX1,Isopp,0,4,cuisson;distribution_repas;satiete_appetit;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,"Transition alimentaire. 
Utilisation d'une gamelle anti-glouton. 
Ajouter des courgettes cuites à l'eau s'il n'est pas rassasié. 
Surveiller le poids d'Isopp, en le pesant toutes les deux semaines."
69e7715e36566621a8d798a6,EX2,Mochi,0,5,cuisson;distribution_repas;ordre_ingredients;suivi_poids_et_clinique;transition_alimentaire,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,"Cuire les haricots et le riz à l'eau : pour le riz le temps de cuisson doit être 2 fois celui habituel pour humain. Si cuiseur à riz à disposition, utiliser le mode ""sushi"".
Ajouter l'huile après la cuisson des autres ingrédients. 
Répartir la ration en plusieurs petis repas étalés sur la journée. 
Transition alimentaire sur 6 jours.
Suivre le poids de Mochi, en le pesant toutes les 2 semaines."
